ITEM_ID;ITEM_DESC;LEN_MM;WID_MM;DEP_MM;WT_KG;QTY_PER_BOX;BOXES_ON_HAND;DEMAND
62571891;SYNTH_PART_62571891;170.0;169.3;79.4;2.161;1;2;3
61444107;SYNTH_PART_61444107;252.0;120.8;98.9;0.232;1;1;4
32669603;SYNTH_PART_32669603;168.9;105.7;105.7;2.474;1;1;3
16397043;SYNTH_PART_16397043;125.5;101.7;68.5;1.192;1;54;3
84421743;SYNTH_PART_84421743;145.2;109.5;59.9;1.3;1;1;0
49130222;SYNTH_PART_49130222;444.5;347.5;69.5;3.637;1;3;9
77428440;SYNTH_PART_77428440;408.7;296.7;162.6;2.4;1;1;6
43894700;SYNTH_PART_43894700;663.7;464.6;214.1;9.245;1;1;0
70388774;SYNTH_PART_70388774;378.8;298.4;140.7;6.261;1;16;5
94407519;SYNTH_PART_94407519;469.5;129.1;52.2;4.318;1;3;35
49943161;SYNTH_PART_49943161;498.0;192.4;184.2;5.365;1;1;1
17586240;SYNTH_PART_17586240;136.1;136.1;94.5;1.925;5;2;0
38170794;SYNTH_PART_38170794;205.7;116.1;110.5;2.272;1;12;5
72706843;SYNTH_PART_72706843;115.7;115.7;90.6;1.252;1;1;0
45324696;SYNTH_PART_45324696;188.5;188.5;77.4;0.755;1;1;1
44065918;SYNTH_PART_44065918;488.7;180.6;169.7;4.864;1;10;5
35155244;SYNTH_PART_35155244;471.1;193.8;78.5;3.814;1;105;52
34640934;SYNTH_PART_34640934;304.2;229.5;142.9;5.212;1;1;5
67729649;SYNTH_PART_67729649;585.2;211.1;130.4;8.487;2;9;1
89806593;SYNTH_PART_89806593;48.3;48.3;48.3;0.154;2;80;1
49596622;SYNTH_PART_49596622;468.3;348.1;122.6;3.776;1;1;3
86541657;SYNTH_PART_86541657;482.2;319.8;185.7;6.517;1;4;1
95656666;SYNTH_PART_95656666;62.4;62.4;62.4;0.332;2;4;59
98362969;SYNTH_PART_98362969;293.4;141.1;141.1;5.047;1;12;6
44209232;SYNTH_PART_44209232;111.4;62.4;34.2;0.324;1;6;1
83464143;SYNTH_PART_83464143;801.8;200.5;123.9;11.88;1;1;2
71206702;SYNTH_PART_71206702;304.9;201.7;143.6;1.369;1;11;1
96095020;SYNTH_PART_96095020;56.6;56.6;43.9;0.192;2;9;6
87848210;SYNTH_PART_87848210;122.2;65.5;65.5;0.715;1;10;5
87741177;SYNTH_PART_87741177;230.8;109.7;109.7;0.18;1;3;0
40469610;SYNTH_PART_40469610;442.9;110.7;110.7;6.259;2;3;0
22871309;SYNTH_PART_22871309;140.2;109.9;62.0;1.303;3;2;0
84064697;SYNTH_PART_84064697;306.7;108.5;62.6;2.844;1;7;5
24042806;SYNTH_PART_24042806;900.1;225.0;145.1;7.433;1;7;3
25188373;SYNTH_PART_25188373;224.2;88.0;35.3;0.95;1;8;2
65769569;SYNTH_PART_65769569;320.4;211.4;157.8;3.498;1;30;1
38021856;SYNTH_PART_38021856;159.5;113.9;39.3;0.535;1;1;10
37761024;SYNTH_PART_37761024;178.2;177.9;63.6;1.912;1;2;3
96016879;SYNTH_PART_96016879;210.5;88.0;53.3;1.0;1;20;8
59580490;SYNTH_PART_59580490;215.3;60.7;60.7;1.083;1;25;0
76869652;SYNTH_PART_76869652;69.1;63.5;63.5;0.38;1;12;1
90684322;SYNTH_PART_90684322;105.9;105.9;58.7;0.897;7;12;3
97216895;SYNTH_PART_97216895;475.1;239.2;127.6;8.404;1;146;1
62796901;SYNTH_PART_62796901;146.8;146.8;42.1;1.239;1;24;3
26179384;SYNTH_PART_26179384;199.1;74.5;74.5;0.116;1;2;1
24973683;SYNTH_PART_24973683;240.9;120.1;78.5;0.147;4;1;0
95848793;SYNTH_PART_95848793;318.9;255.0;179.0;7.293;1;7;1
51592236;SYNTH_PART_51592236;571.7;179.5;47.2;6.614;66;1;3
41891174;SYNTH_PART_41891174;117.9;117.9;78.4;1.039;1;1;2
58286848;SYNTH_PART_58286848;315.8;235.2;181.2;2.494;1;282;1
35972650;SYNTH_PART_35972650;149.1;149.1;57.4;1.743;1;1;1
72682587;SYNTH_PART_72682587;114.8;114.8;109.2;0.758;19;1;7
98433337;SYNTH_PART_98433337;827.9;455.3;91.1;6.939;1;7;0
98989710;SYNTH_PART_98989710;240.8;125.5;75.5;1.261;1;40;3
59919259;SYNTH_PART_59919259;487.3;212.1;62.9;6.172;1;3;0
98740102;SYNTH_PART_98740102;313.8;313.8;62.8;1.122;1;4;6
30364812;SYNTH_PART_30364812;49.3;49.3;49.3;0.164;1;1;20
72581197;SYNTH_PART_72581197;1130.3;740.3;148.1;10.795;1;1;1
75814028;SYNTH_PART_75814028;438.4;261.5;140.5;8.489;2;1;3
11809691;SYNTH_PART_11809691;99.2;99.2;41.0;0.333;1;3;3
12181818;SYNTH_PART_12181818;212.0;138.2;70.0;1.833;1;1;1
38412970;SYNTH_PART_38412970;172.1;90.2;72.1;1.101;1;6;7
64181820;SYNTH_PART_64181820;190.9;159.2;72.0;0.292;1;1;1
36663783;SYNTH_PART_36663783;447.4;303.3;142.6;3.445;1;7;0
16162882;SYNTH_PART_16162882;82.6;82.6;82.6;0.77;1;1;28
74525695;SYNTH_PART_74525695;686.8;503.7;196.8;9.639;1;5;2
11822547;SYNTH_PART_11822547;66.8;66.8;47.6;0.29;4;1;1
11059918;SYNTH_PART_11059918;71.0;71.0;67.7;0.466;1;2;3
62857238;SYNTH_PART_62857238;526.8;131.7;131.7;7.538;1;74;1
28082562;SYNTH_PART_28082562;644.6;482.3;96.5;10.534;1;1;4
27509045;SYNTH_PART_27509045;68.7;68.7;68.7;0.443;1;10;4
25660901;SYNTH_PART_25660901;139.1;87.0;73.6;1.102;1;1;0
72915673;SYNTH_PART_72915673;103.7;103.7;103.7;1.52;1;1;1
17864020;SYNTH_PART_17864020;148.8;148.8;111.7;2.389;1;1;2
45484095;SYNTH_PART_45484095;508.1;196.0;69.8;7.573;1;1;6
68031024;SYNTH_PART_68031024;347.0;312.9;62.6;3.881;1;22;6
10040532;SYNTH_PART_10040532;337.1;139.2;70.6;4.521;2;1;0
55488948;SYNTH_PART_55488948;172.3;170.9;112.9;0.801;5;3;5
60757254;SYNTH_PART_60757254;260.2;157.6;65.0;2.43;1;2;7
91271520;SYNTH_PART_91271520;97.1;97.1;97.1;1.248;1;42;1
23346013;SYNTH_PART_23346013;481.0;120.3;120.3;6.561;1;7;2
90904679;SYNTH_PART_90904679;146.1;96.3;85.7;0.77;1;2;1
44832423;SYNTH_PART_44832423;392.6;216.5;160.4;7.468;52;3;1
11533758;SYNTH_PART_11533758;163.1;150.3;92.4;2.248;1;11;1
52740574;SYNTH_PART_52740574;135.5;98.7;98.7;1.378;1;55;0
74853690;SYNTH_PART_74853690;207.6;155.1;99.4;2.567;2;7;2
93485459;SYNTH_PART_93485459;458.9;289.5;163.3;1.949;1;7;0
88283476;SYNTH_PART_88283476;168.1;82.9;75.5;1.03;1;10;25
77802241;SYNTH_PART_77802241;132.3;131.5;33.7;0.801;1;3;0
11843910;SYNTH_PART_11843910;116.1;76.4;71.5;0.867;1;47;9
87294234;SYNTH_PART_87294234;863.9;343.8;77.8;4.788;1;7;33
98934961;SYNTH_PART_98934961;444.5;111.1;111.1;7.323;1;12;1
67991202;SYNTH_PART_67991202;63.1;63.1;46.9;0.255;1;19;2
56236520;SYNTH_PART_56236520;709.6;177.4;177.4;3.943;5;6;3
11203502;SYNTH_PART_11203502;415.9;243.9;49.3;6.83;2;1;1
27796041;SYNTH_PART_27796041;487.6;235.1;87.0;1.447;1;1;33
72023929;SYNTH_PART_72023929;538.6;423.1;192.9;7.882;1;1;1
95882437;SYNTH_PART_95882437;451.9;145.9;145.9;2.597;152;33;22
15859694;SYNTH_PART_15859694;641.9;169.1;169.1;1.191;1;1;1
62722083;SYNTH_PART_62722083;292.8;85.4;85.4;1.288;1;1;3
74784887;SYNTH_PART_74784887;549.1;231.2;86.3;1.136;1;2;3
40647476;SYNTH_PART_40647476;245.1;83.4;48.3;1.348;1;1;11
36804826;SYNTH_PART_36804826;185.4;185.4;52.7;2.06;13;20;9
66282359;SYNTH_PART_66282359;374.2;277.2;151.5;1.019;1;2;0
72985085;SYNTH_PART_72985085;183.4;93.0;93.0;0.454;3;53;12
69298145;SYNTH_PART_69298145;557.0;361.7;72.3;10.627;1;2;0
47031581;SYNTH_PART_47031581;654.4;332.6;197.1;11.495;1;101;2
10628609;SYNTH_PART_10628609;58.4;58.4;58.4;0.271;1;30;22
47986533;SYNTH_PART_47986533;227.1;142.1;40.7;0.114;4;91;1
46431042;SYNTH_PART_46431042;115.3;115.3;110.5;2.006;1;3;12
19472973;SYNTH_PART_19472973;67.8;67.8;67.8;0.425;1;1;4
22837967;SYNTH_PART_22837967;346.1;230.8;155.6;5.161;2;79;10
25949101;SYNTH_PART_25949101;244.6;162.0;58.1;0.423;1;3;90
75264987;SYNTH_PART_75264987;131.4;99.8;66.3;1.186;1;5;3
20809016;SYNTH_PART_20809016;766.6;602.6;238.9;10.837;1;20;0
73310731;SYNTH_PART_73310731;411.3;346.6;69.3;0.766;1;6;1
58331082;SYNTH_PART_58331082;692.0;225.3;97.7;2.486;3;1;27
31837461;SYNTH_PART_31837461;227.2;111.8;39.3;1.297;1;2;472
18748474;SYNTH_PART_18748474;242.4;85.8;73.3;2.08;1;149;10
25049300;SYNTH_PART_25049300;213.4;108.4;39.3;0.906;1;1;3
89828011;SYNTH_PART_89828011;149.2;71.4;71.4;0.902;1;30;3
64575936;SYNTH_PART_64575936;450.2;290.3;179.4;7.743;1;1;9
46097875;SYNTH_PART_46097875;88.1;88.1;53.8;0.519;5;1;1
69692868;SYNTH_PART_69692868;174.4;158.6;113.7;2.287;2;1;1
69594039;SYNTH_PART_69594039;285.8;116.9;116.9;5.334;5;2;11
76018491;SYNTH_PART_76018491;225.6;78.5;76.4;1.846;1;1;2
12870493;SYNTH_PART_12870493;119.8;119.8;86.8;1.397;1;2;1
65735646;SYNTH_PART_65735646;435.5;153.1;47.1;0.687;1;1;1
97694031;SYNTH_PART_97694031;96.3;96.3;78.2;0.989;1;1;3
34662365;SYNTH_PART_34662365;52.5;52.5;52.5;0.197;1;1;1
16451048;SYNTH_PART_16451048;133.6;96.0;75.9;0.335;1;1;1
62915329;SYNTH_PART_62915329;116.9;115.9;101.8;1.883;24;3;3
17407099;SYNTH_PART_17407099;111.4;78.6;51.4;0.615;1;2;1
79450765;SYNTH_PART_79450765;144.1;99.7;69.1;0.973;1;1;3
19240392;SYNTH_PART_19240392;457.0;257.8;172.7;2.413;1;1;7
90283655;SYNTH_PART_90283655;49.7;49.7;49.7;0.167;1;19;0
55300348;SYNTH_PART_55300348;149.4;147.0;112.3;2.175;1;38;1
43337195;SYNTH_PART_43337195;287.0;186.9;41.8;2.15;3;4;3
57012670;SYNTH_PART_57012670;171.2;67.5;62.6;0.987;1;17;1
17479472;SYNTH_PART_17479472;134.8;134.8;107.1;1.026;1;12;1
68606162;SYNTH_PART_68606162;97.8;97.8;85.6;1.118;1;3;20
69909079;SYNTH_PART_69909079;399.3;170.5;133.2;5.99;1;3;46
96342507;SYNTH_PART_96342507;76.8;63.9;63.9;0.428;1;1;6
38534492;SYNTH_PART_38534492;372.8;365.1;73.0;4.904;1;1;10
54210973;SYNTH_PART_54210973;494.7;241.5;180.1;1.395;1;3;2
52857029;SYNTH_PART_52857029;338.6;171.1;51.0;1.72;1;1;3
27753659;SYNTH_PART_27753659;180.5;180.5;97.1;0.494;1;1;1
80490053;SYNTH_PART_80490053;82.0;82.0;74.7;0.686;1;6;0
71659650;SYNTH_PART_71659650;392.2;344.6;134.6;3.397;3;1;2
41212746;SYNTH_PART_41212746;254.8;149.0;44.1;0.259;1;1;0
62090052;SYNTH_PART_62090052;192.3;140.4;108.3;1.636;1;6;1
76380789;SYNTH_PART_76380789;87.1;87.1;87.0;0.901;1;2;2
59784218;SYNTH_PART_59784218;89.8;89.8;49.5;0.544;1;10;10
67234042;SYNTH_PART_67234042;251.1;152.1;81.3;1.142;1;4;3
52024408;SYNTH_PART_52024408;1067.1;491.3;148.4;5.043;2;1;0
13334252;SYNTH_PART_13334252;99.9;99.9;52.0;0.708;1;24;0
11302360;SYNTH_PART_11302360;127.4;127.4;43.4;0.281;1;1;1
14543733;SYNTH_PART_14543733;753.8;443.7;227.9;4.943;12;8;1
13298946;SYNTH_PART_13298946;79.9;79.9;79.9;0.697;8;2;0
56897799;SYNTH_PART_56897799;241.4;89.3;89.3;1.356;1;16;1
85554601;SYNTH_PART_85554601;83.6;83.6;69.1;0.659;1;6;1
74701188;SYNTH_PART_74701188;240.5;195.5;82.7;2.539;1;23;1
65342178;SYNTH_PART_65342178;114.1;114.1;80.2;1.426;1;1;17
82711135;SYNTH_PART_82711135;499.4;254.0;152.6;5.849;1;41;3
24086795;SYNTH_PART_24086795;418.0;118.5;54.5;3.686;1;6;11
99926910;SYNTH_PART_99926910;72.1;72.1;72.1;0.512;1;5;54
50244857;SYNTH_PART_50244857;196.3;96.8;40.5;1.05;1;1;3
17512756;SYNTH_PART_17512756;53.6;53.6;53.6;0.21;1;1;5
85233592;SYNTH_PART_85233592;994.8;640.8;128.2;17.671;1;6;11
41303262;SYNTH_PART_41303262;502.0;125.5;47.8;4.111;1;11;1
15617391;SYNTH_PART_15617391;180.5;180.5;64.6;0.137;1;6;5
50137839;SYNTH_PART_50137839;680.9;450.5;90.1;2.608;1;3;0
29667404;SYNTH_PART_29667404;321.9;175.3;175.3;1.327;1;6;1
66274201;SYNTH_PART_66274201;219.8;146.9;77.9;1.357;1;1;3
70014196;SYNTH_PART_70014196;93.5;93.5;66.7;0.796;1;1;0
65035847;SYNTH_PART_65035847;510.0;127.5;38.5;3.414;1;2;0
18055991;SYNTH_PART_18055991;146.9;146.9;100.3;2.012;6;2;6
25050270;SYNTH_PART_25050270;105.6;99.9;45.3;0.651;1;1;14
67876743;SYNTH_PART_67876743;185.8;86.3;68.6;1.051;1;9;3
70914283;SYNTH_PART_70914283;117.6;117.6;113.7;0.118;1;1;1
84286823;SYNTH_PART_84286823;206.2;115.3;42.9;0.896;1;5;2
12421157;SYNTH_PART_12421157;599.6;435.2;214.9;9.427;3;4;4
90194299;SYNTH_PART_90194299;409.3;291.2;174.4;5.128;1;8;2
50711047;SYNTH_PART_50711047;408.3;324.0;64.8;2.63;1;61;1
92406972;SYNTH_PART_92406972;147.7;132.1;37.6;1.001;44;4;6
93708672;SYNTH_PART_93708672;67.6;67.6;46.2;0.276;1;1;1
70795047;SYNTH_PART_70795047;609.4;380.4;200.8;8.973;2;5;1
69252343;SYNTH_PART_69252343;103.8;103.8;54.5;0.802;1;4;2
70094409;SYNTH_PART_70094409;362.9;90.7;90.7;1.806;1;1;2
94026209;SYNTH_PART_94026209;192.3;110.1;81.6;1.075;1;11;1
59139476;SYNTH_PART_59139476;487.0;205.9;161.4;8.404;1;10;1
60348942;SYNTH_PART_60348942;837.4;419.6;98.0;10.529;1;1;8
41318081;SYNTH_PART_41318081;368.6;154.0;154.0;4.374;1;45;1
79979910;SYNTH_PART_79979910;163.9;140.8;115.4;1.054;1;9;6
84413299;SYNTH_PART_84413299;524.8;193.7;131.0;2.827;1;3;1
61586378;SYNTH_PART_61586378;247.9;161.2;35.6;1.94;2;20;2
80174566;SYNTH_PART_80174566;801.0;200.2;200.2;8.068;1;1;1
20427647;SYNTH_PART_20427647;243.6;135.7;87.6;0.818;1;1;0
65138140;SYNTH_PART_65138140;185.1;87.0;66.8;1.467;1;1;6
94996182;SYNTH_PART_94996182;47.8;47.8;47.8;0.149;1;7;4
70851147;SYNTH_PART_70851147;68.9;62.7;62.7;0.228;1;10;0
24671338;SYNTH_PART_24671338;616.1;340.0;201.6;8.612;1;13;0
12113308;SYNTH_PART_12113308;193.2;126.3;91.9;2.621;2;7;4
58519991;SYNTH_PART_58519991;344.3;282.1;56.5;2.521;1;2;1
42537178;SYNTH_PART_42537178;472.0;363.4;165.2;6.563;3;1;12
36211376;SYNTH_PART_36211376;181.0;119.9;98.7;1.825;1;27;0
12877547;SYNTH_PART_12877547;40.6;40.6;40.6;0.091;1;105;0
23329712;SYNTH_PART_23329712;194.0;108.7;60.5;0.701;1;1;9
73902939;SYNTH_PART_73902939;551.3;300.4;60.1;10.566;14;3;4
45875600;SYNTH_PART_45875600;1015.2;321.3;92.1;11.029;1;77;1
21652350;SYNTH_PART_21652350;107.2;107.2;53.4;0.837;1;1;7
90175646;SYNTH_PART_90175646;62.5;62.5;62.5;0.334;1;1;10
58650336;SYNTH_PART_58650336;149.4;149.4;80.9;1.976;1;2;14
48798948;SYNTH_PART_48798948;45.7;45.7;45.7;0.131;1;7;125
56838560;SYNTH_PART_56838560;429.7;155.9;88.7;3.803;1;1;1
95874714;SYNTH_PART_95874714;277.4;277.4;83.7;6.701;2;1;14
81590987;SYNTH_PART_81590987;833.7;523.4;238.2;6.739;1;1;9
62426051;SYNTH_PART_62426051;187.7;109.8;41.0;1.153;2;1;1
47267163;SYNTH_PART_47267163;550.9;137.7;137.7;8.943;1;12;0
90762433;SYNTH_PART_90762433;265.4;147.9;35.5;0.293;1;8;1
22449434;SYNTH_PART_22449434;469.8;117.4;117.4;5.857;31;9;35
50404007;SYNTH_PART_50404007;291.0;291.0;78.2;5.376;1;29;3
57537552;SYNTH_PART_57537552;144.9;64.5;50.9;0.648;1;1;11
33477530;SYNTH_PART_33477530;481.4;326.5;73.9;4.462;6;1;5
76364562;SYNTH_PART_76364562;211.2;61.7;58.1;0.38;1;2;5
96617243;SYNTH_PART_96617243;248.1;87.7;78.1;0.117;1;1;15
55824071;SYNTH_PART_55824071;454.3;311.5;62.3;4.388;2;2;21
74347999;SYNTH_PART_74347999;616.8;277.3;82.2;10.168;1;3;14
15579789;SYNTH_PART_15579789;131.3;131.3;48.9;0.866;1;1;0
60112806;SYNTH_PART_60112806;437.2;347.6;143.7;3.622;1;1;5
82457985;SYNTH_PART_82457985;67.6;67.6;67.6;0.421;1;1;37
10896340;SYNTH_PART_10896340;215.7;113.7;73.0;0.116;1;1;31
38051331;SYNTH_PART_38051331;240.6;89.8;59.6;0.389;1;1;0
28667394;SYNTH_PART_28667394;83.7;83.7;83.7;0.326;1;10;1
38296643;SYNTH_PART_38296643;308.1;249.1;193.2;6.789;2;2;2
11508706;SYNTH_PART_11508706;295.5;295.5;70.5;2.475;1;5;2
62427944;SYNTH_PART_62427944;487.6;128.8;128.8;8.294;1;1;8
81405333;SYNTH_PART_81405333;163.7;147.7;52.0;0.756;1;1;111
59513297;SYNTH_PART_59513297;500.1;374.4;120.4;4.026;26;53;3
24072490;SYNTH_PART_24072490;380.4;341.4;105.8;1.096;1;3;20
92357019;SYNTH_PART_92357019;212.3;78.3;61.9;1.404;1;10;25
99538124;SYNTH_PART_99538124;62.1;62.1;62.1;0.17;1;7;2
69454803;SYNTH_PART_69454803;222.8;71.7;71.7;1.562;1;1;0
13679470;SYNTH_PART_13679470;190.8;184.9;104.4;1.497;3;61;4
49050770;SYNTH_PART_49050770;553.6;138.4;138.4;5.161;34;1;1
51815452;SYNTH_PART_51815452;258.3;102.9;70.3;2.08;1;1;1
38718203;SYNTH_PART_38718203;75.7;75.7;75.7;0.592;1;1;2
60098010;SYNTH_PART_60098010;431.2;107.8;107.8;6.838;1;143;4
12436674;SYNTH_PART_12436674;160.1;160.1;99.2;0.277;1;2;1
92032195;SYNTH_PART_92032195;686.8;549.1;109.8;2.685;18;5;1
25851877;SYNTH_PART_25851877;306.1;115.7;101.8;1.124;1;17;2
98166775;SYNTH_PART_98166775;357.4;271.2;164.3;2.602;1;4;1
23526123;SYNTH_PART_23526123;371.7;358.5;178.4;1.798;2;4;2
28279972;SYNTH_PART_28279972;221.1;86.4;51.3;1.338;1;66;0
49718551;SYNTH_PART_49718551;158.5;129.5;60.5;1.695;1;14;1
47592985;SYNTH_PART_47592985;871.7;377.4;256.2;11.141;1;4;3
79056277;SYNTH_PART_79056277;324.1;324.1;146.5;1.606;1;24;2
41589130;SYNTH_PART_41589130;325.3;289.5;59.2;6.452;19;3;5
41105481;SYNTH_PART_41105481;477.6;198.5;70.0;3.748;2;1;2
85078225;SYNTH_PART_85078225;360.3;298.0;141.0;6.117;1;8;3
38110967;SYNTH_PART_38110967;524.2;459.7;147.3;5.894;1;4;3
72994301;SYNTH_PART_72994301;266.4;107.5;88.7;1.159;1;1;7
23179659;SYNTH_PART_23179659;371.3;264.4;179.1;3.179;5;1;0
67794257;SYNTH_PART_67794257;55.8;55.8;55.8;0.237;1;1;9
81244109;SYNTH_PART_81244109;59.5;59.5;59.5;0.288;1;1;1
41355569;SYNTH_PART_41355569;249.2;118.2;105.2;2.334;1;2;0
95605854;SYNTH_PART_95605854;86.1;86.1;45.3;0.318;4;2;2
23557373;SYNTH_PART_23557373;331.0;148.3;148.3;7.432;1;1;0
23677159;SYNTH_PART_23677159;74.3;74.3;52.5;0.396;1;1;4
31773976;SYNTH_PART_31773976;533.9;168.3;166.5;5.626;1;8;2
51825045;SYNTH_PART_51825045;82.8;82.8;57.8;0.486;27;4;2
79496249;SYNTH_PART_79496249;290.6;179.9;78.4;5.338;1;1;0
61807646;SYNTH_PART_61807646;162.6;98.0;66.7;0.558;1;10;10
20615635;SYNTH_PART_20615635;152.0;152.0;90.1;1.869;1;4;33
35709911;SYNTH_PART_35709911;135.0;124.0;81.9;0.619;1;6;53
14003060;SYNTH_PART_14003060;366.2;286.3;163.8;2.275;1;30;18
17075545;SYNTH_PART_17075545;305.5;168.6;88.3;2.945;5;1;4
76168621;SYNTH_PART_76168621;74.6;74.6;74.6;0.566;1;20;12
96342420;SYNTH_PART_96342420;433.3;333.5;85.2;5.531;1;1;22
33780157;SYNTH_PART_33780157;219.8;148.5;42.7;1.28;1;12;3
38958370;SYNTH_PART_38958370;267.7;196.9;52.9;1.712;13;360;28
38909429;SYNTH_PART_38909429;235.9;183.6;82.1;1.352;10;27;3
90711487;SYNTH_PART_90711487;543.4;218.1;86.2;11.288;1;5;2
35047487;SYNTH_PART_35047487;959.2;239.8;191.3;8.699;1;7;4
17380336;SYNTH_PART_17380336;89.2;89.2;40.7;0.441;7;1;1
73019902;SYNTH_PART_73019902;383.2;202.8;89.9;0.906;1;2;0
59619431;SYNTH_PART_59619431;267.5;150.7;83.2;1.668;1;2;12
85853640;SYNTH_PART_85853640;114.4;77.2;70.5;0.849;2;9;2
96244059;SYNTH_PART_96244059;126.8;126.8;35.8;0.786;1;56;0
62284622;SYNTH_PART_62284622;86.6;86.6;81.5;0.833;1;1;3
63020381;SYNTH_PART_63020381;212.1;104.3;50.2;1.514;1;3;10
91267866;SYNTH_PART_91267866;129.5;129.5;70.2;1.606;1;3;1
68265703;SYNTH_PART_68265703;188.9;139.6;92.6;1.867;1;4;2
36223548;SYNTH_PART_36223548;669.9;352.2;70.4;5.471;1;70;2
20230274;SYNTH_PART_20230274;64.5;64.5;64.5;0.365;4;1;4
65025296;SYNTH_PART_65025296;38.2;38.2;38.2;0.076;4;1;0
61624465;SYNTH_PART_61624465;570.8;152.2;152.2;6.064;2;106;0
12501271;SYNTH_PART_12501271;100.8;95.7;52.1;0.686;1;3;0
45570709;SYNTH_PART_45570709;252.3;127.7;101.8;0.213;1;4;5
96434380;SYNTH_PART_96434380;161.1;150.9;82.8;0.962;1;1;6
11174677;SYNTH_PART_11174677;275.8;274.8;100.7;7.341;1;9;3
56993650;SYNTH_PART_56993650;238.2;154.8;44.3;1.288;2;2;0
96927042;SYNTH_PART_96927042;328.7;84.3;84.3;3.186;1;1;0
64762670;SYNTH_PART_64762670;196.7;77.6;42.3;0.658;1;7;9
43694301;SYNTH_PART_43694301;573.5;143.4;43.7;4.901;2;34;3
51930510;SYNTH_PART_51930510;424.8;230.7;126.9;8.249;1;4;21
73959936;SYNTH_PART_73959936;204.0;182.2;69.2;0.187;1;2;1
41878250;SYNTH_PART_41878250;504.6;321.4;218.3;7.861;2;8;6
64120888;SYNTH_PART_64120888;429.0;176.7;53.5;0.734;1;1;103
59432002;SYNTH_PART_59432002;279.5;225.3;146.9;5.508;1;3;8
70452905;SYNTH_PART_70452905;170.3;159.4;73.9;1.711;1;34;1
84387403;SYNTH_PART_84387403;257.9;82.8;79.5;2.318;1;1;7
44057989;SYNTH_PART_44057989;413.4;235.4;47.1;1.108;1;1;15
95147944;SYNTH_PART_95147944;70.6;70.6;70.6;0.479;1;29;39
74366579;SYNTH_PART_74366579;162.5;114.5;113.4;1.261;2;112;16
67446974;SYNTH_PART_67446974;280.5;172.4;64.8;1.631;1;11;3
49433232;SYNTH_PART_49433232;249.5;180.5;56.0;1.399;1;5;5
51386601;SYNTH_PART_51386601;189.4;123.3;49.2;1.568;1;13;2
10986587;SYNTH_PART_10986587;575.6;517.0;103.4;8.25;1;77;0
33889277;SYNTH_PART_33889277;161.0;161.0;36.6;0.164;1;8;30
19942752;SYNTH_PART_19942752;529.4;393.1;78.6;3.747;26;50;21
62570098;SYNTH_PART_62570098;319.8;198.4;111.9;0.874;1;6;7
22515923;SYNTH_PART_22515923;212.7;61.6;61.6;1.1;1;1;1
36011354;SYNTH_PART_36011354;352.9;352.9;70.6;7.975;1;1;0
91858805;SYNTH_PART_91858805;603.4;202.9;111.0;3.512;1;1;1
44272209;SYNTH_PART_44272209;124.0;124.0;97.3;2.043;1;17;15
97616700;SYNTH_PART_97616700;361.1;170.0;71.9;5.981;1;48;1
72400274;SYNTH_PART_72400274;92.9;77.7;77.7;0.101;1;1;183
74460545;SYNTH_PART_74460545;97.4;85.6;79.0;0.898;1;1;5
99915836;SYNTH_PART_99915836;477.5;264.0;168.0;6.29;3;28;1
50558165;SYNTH_PART_50558165;517.4;412.4;207.6;8.629;3;1;1
11748668;SYNTH_PART_11748668;220.7;78.4;78.4;1.085;1;1;0
91063244;SYNTH_PART_91063244;84.5;84.5;56.9;0.309;1;1;0
74121990;SYNTH_PART_74121990;74.0;74.0;46.7;0.349;1;1;1
92551542;SYNTH_PART_92551542;41.1;41.1;41.1;0.095;1;1;53
25592287;SYNTH_PART_25592287;500.1;125.0;125.0;6.52;1;1;4
18008292;SYNTH_PART_18008292;87.0;87.0;87.0;0.899;1;2;1
49914399;SYNTH_PART_49914399;161.1;126.0;89.6;2.46;2;15;0
48959151;SYNTH_PART_48959151;952.5;518.7;103.7;11.181;1;1;1
99409110;SYNTH_PART_99409110;41.3;41.3;41.3;0.096;2;12;0
58839842;SYNTH_PART_58839842;404.6;302.9;122.9;1.978;1;3;2
67557282;SYNTH_PART_67557282;361.5;99.9;45.1;1.491;1;1;1
72614673;SYNTH_PART_72614673;363.7;363.7;131.2;6.681;2;1;15
90383975;SYNTH_PART_90383975;170.2;117.3;97.7;1.408;1;2;2
58312582;SYNTH_PART_58312582;416.6;189.6;189.6;1.998;2;1;0
26508246;SYNTH_PART_26508246;236.6;194.9;114.2;0.341;1;2;1
17693694;SYNTH_PART_17693694;105.0;105.0;67.9;1.021;1;14;313
98483879;SYNTH_PART_98483879;208.3;190.1;51.1;0.72;1;1;2
72162659;SYNTH_PART_72162659;83.1;83.1;79.8;0.601;2;1;1
12375400;SYNTH_PART_12375400;274.9;222.0;185.0;0.732;1;1;2
79173448;SYNTH_PART_79173448;250.8;131.3;49.3;2.214;1;1;11
58562387;SYNTH_PART_58562387;316.6;316.6;121.4;6.972;1;1;4
69744184;SYNTH_PART_69744184;39.7;39.7;39.7;0.086;9;15;1
98768969;SYNTH_PART_98768969;425.6;222.9;52.7;3.144;1;4;1
92736026;SYNTH_PART_92736026;242.7;165.1;57.5;1.135;1;8;0
68450299;SYNTH_PART_68450299;222.3;133.4;90.2;1.334;3;1;23
56972200;SYNTH_PART_56972200;448.1;284.0;202.9;7.81;7;2;0
