loc_inst_code,loc_type,x,y,z,width,depth,height,row_num,bay_num,level_num,address_label
A6-00300,A6,18480.0,7420.0,1520.0,790.0,900.0,380.0,6,23,5,R06-B023-L05
A6-00301,A6,19320.0,7420.0,0.0,790.0,900.0,380.0,6,24,1,R06-B024-L01
A6-00302,A6,19320.0,7420.0,380.0,790.0,900.0,380.0,6,24,2,R06-B024-L02
A6-00303,A6,19320.0,7420.0,760.0,790.0,900.0,380.0,6,24,3,R06-B024-L03
A6-00304,A6,19320.0,7420.0,1140.0,790.0,900.0,380.0,6,24,4,R06-B024-L04
A6-00305,A6,19320.0,7420.0,1520.0,790.0,900.0,380.0,6,24,5,R06-B024-L05
A6-00306,A6,20160.0,7420.0,0.0,790.0,900.0,380.0,6,25,1,R06-B025-L01
A6-00307,A6,20160.0,7420.0,380.0,790.0,900.0,380.0,6,25,2,R06-B025-L02
A6-00308,A6,20160.0,7420.0,760.0,790.0,900.0,380.0,6,25,3,R06-B025-L03
A6-00309,A6,20160.0,7420.0,1140.0,790.0,900.0,380.0,6,25,4,R06-B025-L04
A6-00310,A6,20160.0,7420.0,1520.0,790.0,900.0,380.0,6,25,5,R06-B025-L05
A6-00311,A6,21000.0,7420.0,0.0,790.0,900.0,380.0,6,26,1,R06-B026-L01
A6-00312,A6,21000.0,7420.0,380.0,790.0,900.0,380.0,6,26,2,R06-B026-L02
A6-00313,A6,21000.0,7420.0,760.0,790.0,900.0,380.0,6,26,3,R06-B026-L03
A6-00314,A6,21000.0,7420.0,1140.0,790.0,900.0,380.0,6,26,4,R06-B026-L04
A6-00315,A6,21000.0,7420.0,1520.0,790.0,900.0,380.0,6,26,5,R06-B026-L05
A6-00316,A6,21840.0,7420.0,0.0,790.0,900.0,380.0,6,27,1,R06-B027-L01
A6-00317,A6,21840.0,7420.0,380.0,790.0,900.0,380.0,6,27,2,R06-B027-L02
A6-00318,A6,21840.0,7420.0,760.0,790.0,900.0,380.0,6,27,3,R06-B027-L03
A6-00319,A6,21840.0,7420.0,1140.0,790.0,900.0,380.0,6,27,4,R06-B027-L04
A6-00320,A6,21840.0,7420.0,1520.0,790.0,900.0,380.0,6,27,5,R06-B027-L05
A6-00321,A6,22680.0,7420.0,0.0,790.0,900.0,380.0,6,28,1,R06-B028-L01
A6-00322,A6,22680.0,7420.0,380.0,790.0,900.0,380.0,6,28,2,R06-B028-L02
A6-00323,A6,22680.0,7420.0,760.0,790.0,900.0,380.0,6,28,3,R06-B028-L03
A6-00324,A6,22680.0,7420.0,1140.0,790.0,900.0,380.0,6,28,4,R06-B028-L04
A6-00325,A6,22680.0,7420.0,1520.0,790.0,900.0,380.0,6,28,5,R06-B028-L05
A6-00326,A6,23520.0,7420.0,0.0,790.0,900.0,380.0,6,29,1,R06-B029-L01
A6-00327,A6,23520.0,7420.0,380.0,790.0,900.0,380.0,6,29,2,R06-B029-L02
A6-00328,A6,23520.0,7420.0,760.0,790.0,900.0,380.0,6,29,3,R06-B029-L03
A6-00329,A6,23520.0,7420.0,1140.0,790.0,900.0,380.0,6,29,4,R06-B029-L04
A6-00330,A6,23520.0,7420.0,1520.0,790.0,900.0,380.0,6,29,5,R06-B029-L05
A6-00331,A6,24360.0,7420.0,0.0,790.0,900.0,380.0,6,30,1,R06-B030-L01
A6-00332,A6,24360.0,7420.0,380.0,790.0,900.0,380.0,6,30,2,R06-B030-L02
A6-00333,A6,24360.0,7420.0,760.0,790.0,900.0,380.0,6,30,3,R06-B030-L03
A6-00334,A6,24360.0,7420.0,1140.0,790.0,900.0,380.0,6,30,4,R06-B030-L04
A6-00335,A6,24360.0,7420.0,1520.0,790.0,900.0,380.0,6,30,5,R06-B030-L05
A6-00336,A6,25200.0,7420.0,0.0,790.0,900.0,380.0,6,31,1,R06-B031-L01
A6-00337,A6,25200.0,7420.0,380.0,790.0,900.0,380.0,6,31,2,R06-B031-L02
A6-00338,A6,25200.0,7420.0,760.0,790.0,900.0,380.0,6,31,3,R06-B031-L03
A6-00339,A6,25200.0,7420.0,1140.0,790.0,900.0,380.0,6,31,4,R06-B031-L04
A6-00340,A6,25200.0,7420.0,1520.0,790.0,900.0,380.0,6,31,5,R06-B031-L05
A6-00341,A6,26040.0,7420.0,0.0,790.0,900.0,380.0,6,32,1,R06-B032-L01
A6-00342,A6,26040.0,7420.0,380.0,790.0,900.0,380.0,6,32,2,R06-B032-L02
A6-00343,A6,26040.0,7420.0,760.0,790.0,900.0,380.0,6,32,3,R06-B032-L03
A6-00344,A6,26040.0,7420.0,1140.0,790.0,900.0,380.0,6,32,4,R06-B032-L04
A6-00345,A6,26040.0,7420.0,1520.0,790.0,900.0,380.0,6,32,5,R06-B032-L05
A6-00346,A6,26880.0,7420.0,0.0,790.0,900.0,380.0,6,33,1,R06-B033-L01
A6-00347,A6,26880.0,7420.0,380.0,790.0,900.0,380.0,6,33,2,R06-B033-L02
A6-00348,A6,26880.0,7420.0,760.0,790.0,900.0,380.0,6,33,3,R06-B033-L03
A6-00349,A6,26880.0,7420.0,1140.0,790.0,900.0,380.0,6,33,4,R06-B033-L04
A6-00350,A6,26880.0,7420.0,1520.0,790.0,900.0,380.0,6,33,5,R06-B033-L05
A6-00351,A6,27720.0,7420.0,0.0,790.0,900.0,380.0,6,34,1,R06-B034-L01
A6-00352,A6,27720.0,7420.0,380.0,790.0,900.0,380.0,6,34,2,R06-B034-L02
A6-00353,A6,27720.0,7420.0,760.0,790.0,900.0,380.0,6,34,3,R06-B034-L03
A6-00354,A6,27720.0,7420.0,1140.0,790.0,900.0,380.0,6,34,4,R06-B034-L04
A6-00355,A6,27720.0,7420.0,1520.0,790.0,900.0,380.0,6,34,5,R06-B034-L05
A6-00356,A6,28560.0,7420.0,0.0,790.0,900.0,380.0,6,35,1,R06-B035-L01
A6-00357,A6,28560.0,7420.0,380.0,790.0,900.0,380.0,6,35,2,R06-B035-L02
A6-00358,A6,28560.0,7420.0,760.0,790.0,900.0,380.0,6,35,3,R06-B035-L03
A6-00359,A6,28560.0,7420.0,1140.0,790.0,900.0,380.0,6,35,4,R06-B035-L04
A6-00360,A6,28560.0,7420.0,1520.0,790.0,900.0,380.0,6,35,5,R06-B035-L05
A6-00361,A6,29400.0,7420.0,0.0,790.0,900.0,380.0,6,36,1,R06-B036-L01
A6-00362,A6,29400.0,7420.0,380.0,790.0,900.0,380.0,6,36,2,R06-B036-L02
A6-00363,A6,29400.0,7420.0,760.0,790.0,900.0,380.0,6,36,3,R06-B036-L03
A6-00364,A6,29400.0,7420.0,1140.0,790.0,900.0,380.0,6,36,4,R06-B036-L04
A6-00365,A6,29400.0,7420.0,1520.0,790.0,900.0,380.0,6,36,5,R06-B036-L05
A6-00366,A6,0.0,8340.0,0.0,790.0,900.0,380.0,7,1,1,R07-B001-L01
A6-00367,A6,0.0,8340.0,380.0,790.0,900.0,380.0,7,1,2,R07-B001-L02
A6-00368,A6,0.0,8340.0,760.0,790.0,900.0,380.0,7,1,3,R07-B001-L03
A6-00369,A6,0.0,8340.0,1140.0,790.0,900.0,380.0,7,1,4,R07-B001-L04
A6-00370,A6,0.0,8340.0,1520.0,790.0,900.0,380.0,7,1,5,R07-B001-L05
A6-00371,A6,840.0,8340.0,0.0,790.0,900.0,380.0,7,2,1,R07-B002-L01
A6-00372,A6,840.0,8340.0,380.0,790.0,900.0,380.0,7,2,2,R07-B002-L02
A6-00373,A6,840.0,8340.0,760.0,790.0,900.0,380.0,7,2,3,R07-B002-L03
A6-00374,A6,840.0,8340.0,1140.0,790.0,900.0,380.0,7,2,4,R07-B002-L04
A6-00375,A6,840.0,8340.0,1520.0,790.0,900.0,380.0,7,2,5,R07-B002-L05
A6-00376,A6,1680.0,8340.0,0.0,790.0,900.0,380.0,7,3,1,R07-B003-L01
A6-00377,A6,1680.0,8340.0,380.0,790.0,900.0,380.0,7,3,2,R07-B003-L02
A6-00378,A6,1680.0,8340.0,760.0,790.0,900.0,380.0,7,3,3,R07-B003-L03
A6-00379,A6,1680.0,8340.0,1140.0,790.0,900.0,380.0,7,3,4,R07-B003-L04
A6-00380,A6,1680.0,8340.0,1520.0,790.0,900.0,380.0,7,3,5,R07-B003-L05
A6-00381,A6,2520.0,8340.0,0.0,790.0,900.0,380.0,7,4,1,R07-B004-L01
A6-00382,A6,2520.0,8340.0,380.0,790.0,900.0,380.0,7,4,2,R07-B004-L02
A6-00383,A6,2520.0,8340.0,760.0,790.0,900.0,380.0,7,4,3,R07-B004-L03
A6-00384,A6,2520.0,8340.0,1140.0,790.0,900.0,380.0,7,4,4,R07-B004-L04
A6-00385,A6,2520.0,8340.0,1520.0,790.0,900.0,380.0,7,4,5,R07-B004-L05
A6-00386,A6,3360.0,8340.0,0.0,790.0,900.0,380.0,7,5,1,R07-B005-L01
A6-00387,A6,3360.0,8340.0,380.0,790.0,900.0,380.0,7,5,2,R07-B005-L02
A6-00388,A6,3360.0,8340.0,760.0,790.0,900.0,380.0,7,5,3,R07-B005-L03
A6-00389,A6,3360.0,8340.0,1140.0,790.0,900.0,380.0,7,5,4,R07-B005-L04
A6-00390,A6,3360.0,8340.0,1520.0,790.0,900.0,380.0,7,5,5,R07-B005-L05
A6-00391,A6,4200.0,8340.0,0.0,790.0,900.0,380.0,7,6,1,R07-B006-L01
A6-00392,A6,4200.0,8340.0,380.0,790.0,900.0,380.0,7,6,2,R07-B006-L02
A6-00393,A6,4200.0,8340.0,760.0,790.0,900.0,380.0,7,6,3,R07-B006-L03
A6-00394,A6,4200.0,8340.0,1140.0,790.0,900.0,380.0,7,6,4,R07-B006-L04
A6-00395,A6,4200.0,8340.0,1520.0,790.0,900.0,380.0,7,6,5,R07-B006-L05
A6-00396,A6,5040.0,8340.0,0.0,790.0,900.0,380.0,7,7,1,R07-B007-L01
A6-00397,A6,5040.0,8340.0,380.0,790.0,900.0,380.0,7,7,2,R07-B007-L02
A6-00398,A6,5040.0,8340.0,760.0,790.0,900.0,380.0,7,7,3,R07-B007-L03
A6-00399,A6,5040.0,8340.0,1140.0,790.0,900.0,380.0,7,7,4,R07-B007-L04
A6-00400,A6,5040.0,8340.0,1520.0,790.0,900.0,380.0,7,7,5,R07-B007-L05
A6-00401,A6,5880.0,8340.0,0.0,790.0,900.0,380.0,7,8,1,R07-B008-L01
A6-00402,A6,5880.0,8340.0,380.0,790.0,900.0,380.0,7,8,2,R07-B008-L02
A6-00403,A6,5880.0,8340.0,760.0,790.0,900.0,380.0,7,8,3,R07-B008-L03
A6-00404,A6,5880.0,8340.0,1140.0,790.0,900.0,380.0,7,8,4,R07-B008-L04
A6-00405,A6,5880.0,8340.0,1520.0,790.0,900.0,380.0,7,8,5,R07-B008-L05
A6-00406,A6,6720.0,8340.0,0.0,790.0,900.0,380.0,7,9,1,R07-B009-L01
A6-00407,A6,6720.0,8340.0,380.0,790.0,900.0,380.0,7,9,2,R07-B009-L02
A6-00408,A6,6720.0,8340.0,760.0,790.0,900.0,380.0,7,9,3,R07-B009-L03
A6-00409,A6,6720.0,8340.0,1140.0,790.0,900.0,380.0,7,9,4,R07-B009-L04
A6-00410,A6,6720.0,8340.0,1520.0,790.0,900.0,380.0,7,9,5,R07-B009-L05
A6-00411,A6,7560.0,8340.0,0.0,790.0,900.0,380.0,7,10,1,R07-B010-L01
A6-00412,A6,7560.0,8340.0,380.0,790.0,900.0,380.0,7,10,2,R07-B010-L02
A6-00413,A6,7560.0,8340.0,760.0,790.0,900.0,380.0,7,10,3,R07-B010-L03
A6-00414,A6,7560.0,8340.0,1140.0,790.0,900.0,380.0,7,10,4,R07-B010-L04
A6-00415,A6,7560.0,8340.0,1520.0,790.0,900.0,380.0,7,10,5,R07-B010-L05
A6-00416,A6,8400.0,8340.0,0.0,790.0,900.0,380.0,7,11,1,R07-B011-L01
A6-00417,A6,8400.0,8340.0,380.0,790.0,900.0,380.0,7,11,2,R07-B011-L02
A6-00418,A6,8400.0,8340.0,760.0,790.0,900.0,380.0,7,11,3,R07-B011-L03
A6-00419,A6,8400.0,8340.0,1140.0,790.0,900.0,380.0,7,11,4,R07-B011-L04
A6-00420,A6,8400.0,8340.0,1520.0,790.0,900.0,380.0,7,11,5,R07-B011-L05
A6-00421,A6,9240.0,8340.0,0.0,790.0,900.0,380.0,7,12,1,R07-B012-L01
A6-00422,A6,9240.0,8340.0,380.0,790.0,900.0,380.0,7,12,2,R07-B012-L02
A6-00423,A6,9240.0,8340.0,760.0,790.0,900.0,380.0,7,12,3,R07-B012-L03
A6-00424,A6,9240.0,8340.0,1140.0,790.0,900.0,380.0,7,12,4,R07-B012-L04
A6-00425,A6,9240.0,8340.0,1520.0,790.0,900.0,380.0,7,12,5,R07-B012-L05
A6-00426,A6,10080.0,8340.0,0.0,790.0,900.0,380.0,7,13,1,R07-B013-L01
A6-00427,A6,10080.0,8340.0,380.0,790.0,900.0,380.0,7,13,2,R07-B013-L02
A6-00428,A6,10080.0,8340.0,760.0,790.0,900.0,380.0,7,13,3,R07-B013-L03
A6-00429,A6,10080.0,8340.0,1140.0,790.0,900.0,380.0,7,13,4,R07-B013-L04
A6-00430,A6,10080.0,8340.0,1520.0,790.0,900.0,380.0,7,13,5,R07-B013-L05
A6-00431,A6,10920.0,8340.0,0.0,790.0,900.0,380.0,7,14,1,R07-B014-L01
A6-00432,A6,10920.0,8340.0,380.0,790.0,900.0,380.0,7,14,2,R07-B014-L02
A6-00433,A6,10920.0,8340.0,760.0,790.0,900.0,380.0,7,14,3,R07-B014-L03
A6-00434,A6,10920.0,8340.0,1140.0,790.0,900.0,380.0,7,14,4,R07-B014-L04
A6-00435,A6,10920.0,8340.0,1520.0,790.0,900.0,380.0,7,14,5,R07-B014-L05
A6-00436,A6,11760.0,8340.0,0.0,790.0,900.0,380.0,7,15,1,R07-B015-L01
A6-00437,A6,11760.0,8340.0,380.0,790.0,900.0,380.0,7,15,2,R07-B015-L02
A6-00438,A6,11760.0,8340.0,760.0,790.0,900.0,380.0,7,15,3,R07-B015-L03
A6-00439,A6,11760.0,8340.0,1140.0,790.0,900.0,380.0,7,15,4,R07-B015-L04
A6-00440,A6,11760.0,8340.0,1520.0,790.0,900.0,380.0,7,15,5,R07-B015-L05
A6-00441,A6,12600.0,8340.0,0.0,790.0,900.0,380.0,7,16,1,R07-B016-L01
A6-00442,A6,12600.0,8340.0,380.0,790.0,900.0,380.0,7,16,2,R07-B016-L02
A6-00443,A6,12600.0,8340.0,760.0,790.0,900.0,380.0,7,16,3,R07-B016-L03
A6-00444,A6,12600.0,8340.0,1140.0,790.0,900.0,380.0,7,16,4,R07-B016-L04
A6-00445,A6,12600.0,8340.0,1520.0,790.0,900.0,380.0,7,16,5,R07-B016-L05
A6-00446,A6,13440.0,8340.0,0.0,790.0,900.0,380.0,7,17,1,R07-B017-L01
A6-00447,A6,13440.0,8340.0,380.0,790.0,900.0,380.0,7,17,2,R07-B017-L02
A6-00448,A6,13440.0,8340.0,760.0,790.0,900.0,380.0,7,17,3,R07-B017-L03
A6-00449,A6,13440.0,8340.0,1140.0,790.0,900.0,380.0,7,17,4,R07-B017-L04
A6-00450,A6,13440.0,8340.0,1520.0,790.0,900.0,380.0,7,17,5,R07-B017-L05
A6-00451,A6,14280.0,8340.0,0.0,790.0,900.0,380.0,7,18,1,R07-B018-L01
A6-00452,A6,14280.0,8340.0,380.0,790.0,900.0,380.0,7,18,2,R07-B018-L02
A6-00453,A6,14280.0,8340.0,760.0,790.0,900.0,380.0,7,18,3,R07-B018-L03
A6-00454,A6,14280.0,8340.0,1140.0,790.0,900.0,380.0,7,18,4,R07-B018-L04
A6-00455,A6,14280.0,8340.0,1520.0,790.0,900.0,380.0,7,18,5,R07-B018-L05
A6-00456,A6,15120.0,8340.0,0.0,790.0,900.0,380.0,7,19,1,R07-B019-L01
A6-00457,A6,15120.0,8340.0,380.0,790.0,900.0,380.0,7,19,2,R07-B019-L02
A6-00458,A6,15120.0,8340.0,760.0,790.0,900.0,380.0,7,19,3,R07-B019-L03
A6-00459,A6,15120.0,8340.0,1140.0,790.0,900.0,380.0,7,19,4,R07-B019-L04
A6-00460,A6,15120.0,8340.0,1520.0,790.0,900.0,380.0,7,19,5,R07-B019-L05
A6-00461,A6,15960.0,8340.0,0.0,790.0,900.0,380.0,7,20,1,R07-B020-L01
A6-00462,A6,15960.0,8340.0,380.0,790.0,900.0,380.0,7,20,2,R07-B020-L02
A6-00463,A6,15960.0,8340.0,760.0,790.0,900.0,380.0,7,20,3,R07-B020-L03
A6-00464,A6,15960.0,8340.0,1140.0,790.0,900.0,380.0,7,20,4,R07-B020-L04
A6-00465,A6,15960.0,8340.0,1520.0,790.0,900.0,380.0,7,20,5,R07-B020-L05
A6-00466,A6,16800.0,8340.0,0.0,790.0,900.0,380.0,7,21,1,R07-B021-L01
A6-00467,A6,16800.0,8340.0,380.0,790.0,900.0,380.0,7,21,2,R07-B021-L02
A6-00468,A6,16800.0,8340.0,760.0,790.0,900.0,380.0,7,21,3,R07-B021-L03
A6-00469,A6,16800.0,8340.0,1140.0,790.0,900.0,380.0,7,21,4,R07-B021-L04
A6-00470,A6,16800.0,8340.0,1520.0,790.0,900.0,380.0,7,21,5,R07-B021-L05
A6-00471,A6,17640.0,8340.0,0.0,790.0,900.0,380.0,7,22,1,R07-B022-L01
A6-00472,A6,17640.0,8340.0,380.0,790.0,900.0,380.0,7,22,2,R07-B022-L02
A6-00473,A6,17640.0,8340.0,760.0,790.0,900.0,380.0,7,22,3,R07-B022-L03
A6-00474,A6,17640.0,8340.0,1140.0,790.0,900.0,380.0,7,22,4,R07-B022-L04
A6-00475,A6,17640.0,8340.0,1520.0,790.0,900.0,380.0,7,22,5,R07-B022-L05
A6-00476,A6,18480.0,8340.0,0.0,790.0,900.0,380.0,7,23,1,R07-B023-L01
A6-00477,A6,18480.0,8340.0,380.0,790.0,900.0,380.0,7,23,2,R07-B023-L02
A6-00478,A6,18480.0,8340.0,760.0,790.0,900.0,380.0,7,23,3,R07-B023-L03
A6-00479,A6,18480.0,8340.0,1140.0,790.0,900.0,380.0,7,23,4,R07-B023-L04
A6-00480,A6,18480.0,8340.0,1520.0,790.0,900.0,380.0,7,23,5,R07-B023-L05
A6-00481,A6,19320.0,8340.0,0.0,790.0,900.0,380.0,7,24,1,R07-B024-L01
A6-00482,A6,19320.0,8340.0,380.0,790.0,900.0,380.0,7,24,2,R07-B024-L02
A6-00483,A6,19320.0,8340.0,760.0,790.0,900.0,380.0,7,24,3,R07-B024-L03
A6-00484,A6,19320.0,8340.0,1140.0,790.0,900.0,380.0,7,24,4,R07-B024-L04
A6-00485,A6,19320.0,8340.0,1520.0,790.0,900.0,380.0,7,24,5,R07-B024-L05
A6-00486,A6,20160.0,8340.0,0.0,790.0,900.0,380.0,7,25,1,R07-B025-L01
A6-00487,A6,20160.0,8340.0,380.0,790.0,900.0,380.0,7,25,2,R07-B025-L02
A6-00488,A6,20160.0,8340.0,760.0,790.0,900.0,380.0,7,25,3,R07-B025-L03
A6-00489,A6,20160.0,8340.0,1140.0,790.0,900.0,380.0,7,25,4,R07-B025-L04
A6-00490,A6,20160.0,8340.0,1520.0,790.0,900.0,380.0,7,25,5,R07-B025-L05
A6-00491,A6,21000.0,8340.0,0.0,790.0,900.0,380.0,7,26,1,R07-B026-L01
A6-00492,A6,21000.0,8340.0,380.0,790.0,900.0,380.0,7,26,2,R07-B026-L02
A6-00493,A6,21000.0,8340.0,760.0,790.0,900.0,380.0,7,26,3,R07-B026-L03
A6-00494,A6,21000.0,8340.0,1140.0,790.0,900.0,380.0,7,26,4,R07-B026-L04
A6-00495,A6,21000.0,8340.0,1520.0,790.0,900.0,380.0,7,26,5,R07-B026-L05
A6-00496,A6,21840.0,8340.0,0.0,790.0,900.0,380.0,7,27,1,R07-B027-L01
A6-00497,A6,21840.0,8340.0,380.0,790.0,900.0,380.0,7,27,2,R07-B027-L02
A6-00498,A6,21840.0,8340.0,760.0,790.0,900.0,380.0,7,27,3,R07-B027-L03
A6-00499,A6,21840.0,8340.0,1140.0,790.0,900.0,380.0,7,27,4,R07-B027-L04
A6-00500,A6,21840.0,8340.0,1520.0,790.0,900.0,380.0,7,27,5,R07-B027-L05
A6-00501,A6,22680.0,8340.0,0.0,790.0,900.0,380.0,7,28,1,R07-B028-L01
A6-00502,A6,22680.0,8340.0,380.0,790.0,900.0,380.0,7,28,2,R07-B028-L02
A6-00503,A6,22680.0,8340.0,760.0,790.0,900.0,380.0,7,28,3,R07-B028-L03
A6-00504,A6,22680.0,8340.0,1140.0,790.0,900.0,380.0,7,28,4,R07-B028-L04
A6-00505,A6,22680.0,8340.0,1520.0,790.0,900.0,380.0,7,28,5,R07-B028-L05
A6-00506,A6,23520.0,8340.0,0.0,790.0,900.0,380.0,7,29,1,R07-B029-L01
A6-00507,A6,23520.0,8340.0,380.0,790.0,900.0,380.0,7,29,2,R07-B029-L02
A6-00508,A6,23520.0,8340.0,760.0,790.0,900.0,380.0,7,29,3,R07-B029-L03
A6-00509,A6,23520.0,8340.0,1140.0,790.0,900.0,380.0,7,29,4,R07-B029-L04
A6-00510,A6,23520.0,8340.0,1520.0,790.0,900.0,380.0,7,29,5,R07-B029-L05
A6-00511,A6,24360.0,8340.0,0.0,790.0,900.0,380.0,7,30,1,R07-B030-L01
A6-00512,A6,24360.0,8340.0,380.0,790.0,900.0,380.0,7,30,2,R07-B030-L02
A6-00513,A6,24360.0,8340.0,760.0,790.0,900.0,380.0,7,30,3,R07-B030-L03
A6-00514,A6,24360.0,8340.0,1140.0,790.0,900.0,380.0,7,30,4,R07-B030-L04
A6-00515,A6,24360.0,8340.0,1520.0,790.0,900.0,380.0,7,30,5,R07-B030-L05
A6-00516,A6,25200.0,8340.0,0.0,790.0,900.0,380.0,7,31,1,R07-B031-L01
A6-00517,A6,25200.0,8340.0,380.0,790.0,900.0,380.0,7,31,2,R07-B031-L02
A6-00518,A6,25200.0,8340.0,760.0,790.0,900.0,380.0,7,31,3,R07-B031-L03
A6-00519,A6,25200.0,8340.0,1140.0,790.0,900.0,380.0,7,31,4,R07-B031-L04
A6-00520,A6,25200.0,8340.0,1520.0,790.0,900.0,380.0,7,31,5,R07-B031-L05
A6-00521,A6,26040.0,8340.0,0.0,790.0,900.0,380.0,7,32,1,R07-B032-L01
A6-00522,A6,26040.0,8340.0,380.0,790.0,900.0,380.0,7,32,2,R07-B032-L02
A6-00523,A6,26040.0,8340.0,760.0,790.0,900.0,380.0,7,32,3,R07-B032-L03
A6-00524,A6,26040.0,8340.0,1140.0,790.0,900.0,380.0,7,32,4,R07-B032-L04
A6-00525,A6,26040.0,8340.0,1520.0,790.0,900.0,380.0,7,32,5,R07-B032-L05
A6-00526,A6,26880.0,8340.0,0.0,790.0,900.0,380.0,7,33,1,R07-B033-L01
A6-00527,A6,26880.0,8340.0,380.0,790.0,900.0,380.0,7,33,2,R07-B033-L02
A6-00528,A6,26880.0,8340.0,760.0,790.0,900.0,380.0,7,33,3,R07-B033-L03
A6-00529,A6,26880.0,8340.0,1140.0,790.0,900.0,380.0,7,33,4,R07-B033-L04
A6-00530,A6,26880.0,8340.0,1520.0,790.0,900.0,380.0,7,33,5,R07-B033-L05
A6-00531,A6,27720.0,8340.0,0.0,790.0,900.0,380.0,7,34,1,R07-B034-L01
A6-00532,A6,27720.0,8340.0,380.0,790.0,900.0,380.0,7,34,2,R07-B034-L02
A6-00533,A6,27720.0,8340.0,760.0,790.0,900.0,380.0,7,34,3,R07-B034-L03
A6-00534,A6,27720.0,8340.0,1140.0,790.0,900.0,380.0,7,34,4,R07-B034-L04
A6-00535,A6,27720.0,8340.0,1520.0,790.0,900.0,380.0,7,34,5,R07-B034-L05
A6-00536,A6,28560.0,8340.0,0.0,790.0,900.0,380.0,7,35,1,R07-B035-L01
A6-00537,A6,28560.0,8340.0,380.0,790.0,900.0,380.0,7,35,2,R07-B035-L02
A6-00538,A6,28560.0,8340.0,760.0,790.0,900.0,380.0,7,35,3,R07-B035-L03
A6-00539,A6,28560.0,8340.0,1140.0,790.0,900.0,380.0,7,35,4,R07-B035-L04
A6-00540,A6,28560.0,8340.0,1520.0,790.0,900.0,380.0,7,35,5,R07-B035-L05
A6-00541,A6,29400.0,8340.0,0.0,790.0,900.0,380.0,7,36,1,R07-B036-L01
A6-00542,A6,29400.0,8340.0,380.0,790.0,900.0,380.0,7,36,2,R07-B036-L02
A6-00543,A6,29400.0,8340.0,760.0,790.0,900.0,380.0,7,36,3,R07-B036-L03
A6-00544,A6,29400.0,8340.0,1140.0,790.0,900.0,380.0,7,36,4,R07-B036-L04
A6-00545,A6,29400.0,8340.0,1520.0,790.0,900.0,380.0,7,36,5,R07-B036-L05
A6-00546,A6,0.0,10440.0,0.0,790.0,900.0,380.0,8,1,1,R08-B001-L01
A6-00547,A6,0.0,10440.0,380.0,790.0,900.0,380.0,8,1,2,R08-B001-L02
A6-00548,A6,0.0,10440.0,760.0,790.0,900.0,380.0,8,1,3,R08-B001-L03
A6-00549,A6,0.0,10440.0,1140.0,790.0,900.0,380.0,8,1,4,R08-B001-L04
A6-00550,A6,0.0,10440.0,1520.0,790.0,900.0,380.0,8,1,5,R08-B001-L05
A6-00551,A6,840.0,10440.0,0.0,790.0,900.0,380.0,8,2,1,R08-B002-L01
A6-00552,A6,840.0,10440.0,380.0,790.0,900.0,380.0,8,2,2,R08-B002-L02
A6-00553,A6,840.0,10440.0,760.0,790.0,900.0,380.0,8,2,3,R08-B002-L03
A6-00554,A6,840.0,10440.0,1140.0,790.0,900.0,380.0,8,2,4,R08-B002-L04
A6-00555,A6,840.0,10440.0,1520.0,790.0,900.0,380.0,8,2,5,R08-B002-L05
A6-00556,A6,1680.0,10440.0,0.0,790.0,900.0,380.0,8,3,1,R08-B003-L01
A6-00557,A6,1680.0,10440.0,380.0,790.0,900.0,380.0,8,3,2,R08-B003-L02
A6-00558,A6,1680.0,10440.0,760.0,790.0,900.0,380.0,8,3,3,R08-B003-L03
A6-00559,A6,1680.0,10440.0,1140.0,790.0,900.0,380.0,8,3,4,R08-B003-L04
A6-00560,A6,1680.0,10440.0,1520.0,790.0,900.0,380.0,8,3,5,R08-B003-L05
A6-00561,A6,2520.0,10440.0,0.0,790.0,900.0,380.0,8,4,1,R08-B004-L01
A6-00562,A6,2520.0,10440.0,380.0,790.0,900.0,380.0,8,4,2,R08-B004-L02
A6-00563,A6,2520.0,10440.0,760.0,790.0,900.0,380.0,8,4,3,R08-B004-L03
A6-00564,A6,2520.0,10440.0,1140.0,790.0,900.0,380.0,8,4,4,R08-B004-L04
A6-00565,A6,2520.0,10440.0,1520.0,790.0,900.0,380.0,8,4,5,R08-B004-L05
A6-00566,A6,3360.0,10440.0,0.0,790.0,900.0,380.0,8,5,1,R08-B005-L01
A6-00567,A6,3360.0,10440.0,380.0,790.0,900.0,380.0,8,5,2,R08-B005-L02
A6-00568,A6,3360.0,10440.0,760.0,790.0,900.0,380.0,8,5,3,R08-B005-L03
A6-00569,A6,3360.0,10440.0,1140.0,790.0,900.0,380.0,8,5,4,R08-B005-L04
A6-00570,A6,3360.0,10440.0,1520.0,790.0,900.0,380.0,8,5,5,R08-B005-L05
A6-00571,A6,4200.0,10440.0,0.0,790.0,900.0,380.0,8,6,1,R08-B006-L01
A6-00572,A6,4200.0,10440.0,380.0,790.0,900.0,380.0,8,6,2,R08-B006-L02
A6-00573,A6,4200.0,10440.0,760.0,790.0,900.0,380.0,8,6,3,R08-B006-L03
A6-00574,A6,4200.0,10440.0,1140.0,790.0,900.0,380.0,8,6,4,R08-B006-L04
A6-00575,A6,4200.0,10440.0,1520.0,790.0,900.0,380.0,8,6,5,R08-B006-L05
A6-00576,A6,5040.0,10440.0,0.0,790.0,900.0,380.0,8,7,1,R08-B007-L01
